index,Class,video,frames_n
188_3_182,6,188_3,201
188_3_183,6,188_3,201
188_3_184,6,188_3,201
188_3_185,6,188_3,201
188_3_186,6,188_3,201
188_3_187,6,188_3,201
188_3_188,6,188_3,201
188_3_189,6,188_3,201
188_3_190,6,188_3,201
188_3_191,6,188_3,201
188_3_192,6,188_3,201
188_3_193,6,188_3,201
188_3_194,6,188_3,201
188_3_195,6,188_3,201
188_3_196,6,188_3,201
188_3_197,6,188_3,201
188_3_198,6,188_3,201
188_3_199,6,188_3,201
188_3_200,6,188_3,201
188_3_201,6,188_3,201
189_3_1,5,189_3,220
189_3_2,5,189_3,220
189_3_3,5,189_3,220
189_3_4,5,189_3,220
189_3_5,5,189_3,220
189_3_6,5,189_3,220
189_3_7,5,189_3,220
189_3_8,5,189_3,220
189_3_9,6,189_3,220
189_3_10,6,189_3,220
189_3_11,6,189_3,220
189_3_12,6,189_3,220
189_3_13,5,189_3,220
189_3_14,5,189_3,220
189_3_15,5,189_3,220
189_3_16,5,189_3,220
189_3_17,5,189_3,220
189_3_18,5,189_3,220
189_3_19,5,189_3,220
189_3_20,5,189_3,220
189_3_21,5,189_3,220
189_3_22,5,189_3,220
189_3_23,5,189_3,220
189_3_24,5,189_3,220
189_3_25,5,189_3,220
189_3_26,5,189_3,220
189_3_27,5,189_3,220
189_3_28,5,189_3,220
189_3_29,5,189_3,220
189_3_30,5,189_3,220
189_3_31,5,189_3,220
189_3_32,5,189_3,220
189_3_33,5,189_3,220
189_3_34,5,189_3,220
189_3_35,5,189_3,220
189_3_36,5,189_3,220
189_3_37,5,189_3,220
189_3_38,5,189_3,220
189_3_39,5,189_3,220
189_3_40,5,189_3,220
189_3_41,5,189_3,220
189_3_42,5,189_3,220
189_3_43,5,189_3,220
189_3_44,5,189_3,220
189_3_45,5,189_3,220
189_3_46,5,189_3,220
189_3_47,5,189_3,220
189_3_48,5,189_3,220
189_3_49,5,189_3,220
189_3_50,5,189_3,220
189_3_51,5,189_3,220
189_3_52,5,189_3,220
189_3_53,5,189_3,220
189_3_54,5,189_3,220
189_3_55,5,189_3,220
189_3_56,5,189_3,220
189_3_57,5,189_3,220
189_3_58,0,189_3,220
189_3_59,0,189_3,220
189_3_60,0,189_3,220
189_3_61,0,189_3,220
189_3_62,0,189_3,220
189_3_63,0,189_3,220
189_3_64,0,189_3,220
189_3_65,5,189_3,220
189_3_66,5,189_3,220
189_3_67,5,189_3,220
189_3_68,5,189_3,220
189_3_69,5,189_3,220
189_3_70,5,189_3,220
189_3_71,5,189_3,220
189_3_72,5,189_3,220
189_3_73,5,189_3,220
189_3_74,6,189_3,220
189_3_75,6,189_3,220
189_3_76,6,189_3,220
189_3_77,6,189_3,220
189_3_78,6,189_3,220
189_3_79,5,189_3,220
189_3_80,5,189_3,220
189_3_81,5,189_3,220
189_3_82,5,189_3,220
189_3_83,5,189_3,220
189_3_84,5,189_3,220
189_3_85,5,189_3,220
189_3_86,5,189_3,220
189_3_87,5,189_3,220
189_3_88,5,189_3,220
189_3_89,5,189_3,220
189_3_90,0,189_3,220
189_3_91,0,189_3,220
189_3_92,0,189_3,220
189_3_93,0,189_3,220
189_3_94,0,189_3,220
189_3_95,0,189_3,220
189_3_96,0,189_3,220
189_3_97,0,189_3,220
189_3_98,0,189_3,220
189_3_99,0,189_3,220
189_3_100,0,189_3,220
189_3_101,0,189_3,220
189_3_102,0,189_3,220
189_3_103,0,189_3,220
189_3_104,0,189_3,220
189_3_105,0,189_3,220
189_3_106,0,189_3,220
189_3_107,0,189_3,220
189_3_108,0,189_3,220
189_3_109,0,189_3,220
189_3_110,0,189_3,220
189_3_111,0,189_3,220
189_3_112,0,189_3,220
189_3_113,0,189_3,220
189_3_114,0,189_3,220
189_3_115,5,189_3,220
189_3_116,5,189_3,220
189_3_117,5,189_3,220
189_3_118,5,189_3,220
189_3_119,5,189_3,220
189_3_120,5,189_3,220
189_3_121,5,189_3,220
189_3_122,5,189_3,220
189_3_123,5,189_3,220
189_3_124,5,189_3,220
189_3_125,5,189_3,220
189_3_126,5,189_3,220
189_3_127,6,189_3,220
189_3_128,6,189_3,220
189_3_129,6,189_3,220
189_3_130,6,189_3,220
189_3_131,6,189_3,220
189_3_132,6,189_3,220
189_3_133,6,189_3,220
189_3_134,6,189_3,220
189_3_135,6,189_3,220
189_3_136,6,189_3,220
189_3_137,6,189_3,220
189_3_138,6,189_3,220
189_3_139,6,189_3,220
189_3_140,6,189_3,220
189_3_141,6,189_3,220
189_3_142,6,189_3,220
189_3_143,5,189_3,220
189_3_144,5,189_3,220
189_3_145,5,189_3,220
189_3_146,5,189_3,220
189_3_147,5,189_3,220
189_3_148,5,189_3,220
189_3_149,5,189_3,220
189_3_150,5,189_3,220
189_3_151,5,189_3,220
189_3_152,5,189_3,220
189_3_153,5,189_3,220
189_3_154,5,189_3,220
189_3_155,5,189_3,220
189_3_156,5,189_3,220
189_3_157,5,189_3,220
189_3_158,5,189_3,220
189_3_159,5,189_3,220
189_3_160,5,189_3,220
189_3_161,5,189_3,220
189_3_162,5,189_3,220
189_3_163,5,189_3,220
189_3_164,5,189_3,220
189_3_165,5,189_3,220
189_3_166,5,189_3,220
189_3_167,5,189_3,220
189_3_168,5,189_3,220
189_3_169,6,189_3,220
189_3_170,6,189_3,220
189_3_171,6,189_3,220
189_3_172,6,189_3,220
189_3_173,6,189_3,220
189_3_174,6,189_3,220
189_3_175,6,189_3,220
189_3_176,6,189_3,220
189_3_177,6,189_3,220
189_3_178,6,189_3,220
189_3_179,6,189_3,220
189_3_180,6,189_3,220
189_3_181,6,189_3,220
189_3_182,6,189_3,220
189_3_183,6,189_3,220
189_3_184,6,189_3,220
189_3_185,6,189_3,220
189_3_186,6,189_3,220
189_3_187,6,189_3,220
189_3_188,6,189_3,220
189_3_189,6,189_3,220
189_3_190,6,189_3,220
189_3_191,6,189_3,220
189_3_192,6,189_3,220
189_3_193,6,189_3,220
189_3_194,6,189_3,220
189_3_195,6,189_3,220
189_3_196,6,189_3,220
189_3_197,6,189_3,220
189_3_198,6,189_3,220
189_3_199,6,189_3,220
189_3_200,6,189_3,220
189_3_201,6,189_3,220
189_3_202,6,189_3,220
189_3_203,6,189_3,220
189_3_204,6,189_3,220
189_3_205,6,189_3,220
189_3_206,6,189_3,220
189_3_207,6,189_3,220
189_3_208,6,189_3,220
189_3_209,6,189_3,220
189_3_210,6,189_3,220
189_3_211,6,189_3,220
189_3_212,6,189_3,220
189_3_213,6,189_3,220
189_3_214,6,189_3,220
189_3_215,6,189_3,220
189_3_216,6,189_3,220
189_3_217,6,189_3,220
189_3_218,6,189_3,220
189_3_219,6,189_3,220
189_3_220,6,189_3,220
191_3_1,0,191_3,83
191_3_2,0,191_3,83
191_3_3,0,191_3,83
191_3_4,0,191_3,83
191_3_5,5,191_3,83
191_3_6,5,191_3,83
191_3_7,5,191_3,83
191_3_8,5,191_3,83
191_3_9,5,191_3,83
191_3_10,5,191_3,83
191_3_11,5,191_3,83
191_3_12,0,191_3,83
191_3_13,0,191_3,83
191_3_14,0,191_3,83
191_3_15,0,191_3,83
191_3_16,0,191_3,83
191_3_17,0,191_3,83
191_3_18,0,191_3,83
191_3_19,0,191_3,83
191_3_20,0,191_3,83
191_3_21,0,191_3,83
191_3_22,0,191_3,83
191_3_23,0,191_3,83
191_3_24,0,191_3,83
191_3_25,0,191_3,83
191_3_26,5,191_3,83
191_3_27,5,191_3,83
191_3_28,5,191_3,83
191_3_29,5,191_3,83
191_3_30,5,191_3,83
191_3_31,5,191_3,83
191_3_32,5,191_3,83
191_3_33,5,191_3,83
191_3_34,5,191_3,83
191_3_35,0,191_3,83
191_3_36,0,191_3,83
191_3_37,0,191_3,83
191_3_38,0,191_3,83
191_3_39,5,191_3,83
191_3_40,5,191_3,83
191_3_41,5,191_3,83
191_3_42,5,191_3,83
191_3_43,5,191_3,83
191_3_44,5,191_3,83
191_3_45,5,191_3,83
191_3_46,5,191_3,83
191_3_47,5,191_3,83
191_3_48,5,191_3,83
191_3_49,5,191_3,83
191_3_50,5,191_3,83
191_3_51,5,191_3,83
191_3_52,5,191_3,83
191_3_53,5,191_3,83
191_3_54,5,191_3,83
191_3_55,5,191_3,83
191_3_56,5,191_3,83
191_3_57,5,191_3,83
191_3_58,5,191_3,83
191_3_59,5,191_3,83
191_3_60,5,191_3,83
191_3_61,5,191_3,83
191_3_62,5,191_3,83
191_3_63,5,191_3,83
191_3_64,5,191_3,83
191_3_65,5,191_3,83
191_3_66,5,191_3,83
191_3_67,5,191_3,83
191_3_68,5,191_3,83
191_3_69,6,191_3,83
191_3_70,6,191_3,83
191_3_71,6,191_3,83
191_3_72,6,191_3,83
191_3_73,6,191_3,83
191_3_74,6,191_3,83
191_3_75,6,191_3,83
191_3_76,6,191_3,83
191_3_77,6,191_3,83
191_3_78,6,191_3,83
191_3_79,6,191_3,83
191_3_80,6,191_3,83
191_3_81,6,191_3,83
191_3_82,5,191_3,83
191_3_83,5,191_3,83
192_3_1,5,192_3,304
192_3_2,5,192_3,304
192_3_3,5,192_3,304
192_3_4,5,192_3,304
192_3_5,5,192_3,304
192_3_6,5,192_3,304
192_3_7,5,192_3,304
192_3_8,5,192_3,304
192_3_9,5,192_3,304
192_3_10,5,192_3,304
192_3_11,5,192_3,304
192_3_12,5,192_3,304
192_3_13,5,192_3,304
192_3_14,5,192_3,304
192_3_15,5,192_3,304
192_3_16,5,192_3,304
192_3_17,5,192_3,304
192_3_18,5,192_3,304
192_3_19,5,192_3,304
192_3_20,5,192_3,304
192_3_21,5,192_3,304
192_3_22,5,192_3,304
192_3_23,5,192_3,304
192_3_24,5,192_3,304
192_3_25,5,192_3,304
192_3_26,5,192_3,304
192_3_27,0,192_3,304
192_3_28,0,192_3,304
192_3_29,0,192_3,304
192_3_30,0,192_3,304
192_3_31,0,192_3,304
192_3_32,0,192_3,304
192_3_33,0,192_3,304
192_3_34,0,192_3,304
192_3_35,0,192_3,304
192_3_36,0,192_3,304
192_3_37,0,192_3,304
192_3_38,0,192_3,304
192_3_39,0,192_3,304
192_3_40,0,192_3,304
192_3_41,0,192_3,304
192_3_42,0,192_3,304
192_3_43,0,192_3,304
192_3_44,0,192_3,304
192_3_45,0,192_3,304
192_3_46,0,192_3,304
192_3_47,0,192_3,304
192_3_48,0,192_3,304
192_3_49,0,192_3,304
192_3_50,0,192_3,304
192_3_51,0,192_3,304
192_3_52,0,192_3,304
192_3_53,0,192_3,304
192_3_54,0,192_3,304
192_3_55,0,192_3,304
192_3_56,0,192_3,304
192_3_57,0,192_3,304
192_3_58,0,192_3,304
192_3_59,0,192_3,304
192_3_60,0,192_3,304
192_3_61,0,192_3,304
192_3_62,0,192_3,304
192_3_63,0,192_3,304
192_3_64,0,192_3,304
192_3_65,0,192_3,304
192_3_66,0,192_3,304
192_3_67,0,192_3,304
192_3_68,0,192_3,304
192_3_69,5,192_3,304
192_3_70,5,192_3,304
192_3_71,5,192_3,304
192_3_72,5,192_3,304
192_3_73,5,192_3,304
192_3_74,5,192_3,304
192_3_75,5,192_3,304
192_3_76,5,192_3,304
192_3_77,5,192_3,304
192_3_78,5,192_3,304
192_3_79,5,192_3,304
192_3_80,5,192_3,304
192_3_81,5,192_3,304
192_3_82,6,192_3,304
192_3_83,6,192_3,304
192_3_84,6,192_3,304
192_3_85,6,192_3,304
192_3_86,6,192_3,304
192_3_87,6,192_3,304
192_3_88,6,192_3,304
192_3_89,6,192_3,304
192_3_90,6,192_3,304
192_3_91,6,192_3,304
192_3_92,6,192_3,304
192_3_93,6,192_3,304
192_3_94,6,192_3,304
192_3_95,6,192_3,304
192_3_96,6,192_3,304
192_3_97,6,192_3,304
192_3_98,6,192_3,304
192_3_99,5,192_3,304
192_3_100,5,192_3,304
192_3_101,5,192_3,304
192_3_102,5,192_3,304
192_3_103,5,192_3,304
192_3_104,5,192_3,304
192_3_105,5,192_3,304
192_3_106,5,192_3,304
192_3_107,5,192_3,304
192_3_108,5,192_3,304
192_3_109,5,192_3,304
192_3_110,5,192_3,304
192_3_111,5,192_3,304
192_3_112,5,192_3,304
192_3_113,5,192_3,304
192_3_114,5,192_3,304
192_3_115,5,192_3,304
192_3_116,5,192_3,304
192_3_117,5,192_3,304
192_3_118,5,192_3,304
192_3_119,5,192_3,304
192_3_120,5,192_3,304
192_3_121,5,192_3,304
192_3_122,5,192_3,304
192_3_123,5,192_3,304
192_3_124,5,192_3,304
192_3_125,5,192_3,304
192_3_126,5,192_3,304
192_3_127,5,192_3,304
192_3_128,5,192_3,304
192_3_129,5,192_3,304
192_3_130,5,192_3,304
192_3_131,5,192_3,304
192_3_132,5,192_3,304
192_3_133,5,192_3,304
192_3_134,5,192_3,304
192_3_135,5,192_3,304
192_3_136,5,192_3,304
192_3_137,5,192_3,304
192_3_138,5,192_3,304
192_3_139,5,192_3,304
192_3_140,5,192_3,304
192_3_141,5,192_3,304
192_3_142,5,192_3,304
192_3_143,5,192_3,304
192_3_144,5,192_3,304
192_3_145,5,192_3,304
192_3_146,5,192_3,304
192_3_147,5,192_3,304
192_3_148,5,192_3,304
192_3_149,5,192_3,304
192_3_150,5,192_3,304
192_3_151,5,192_3,304
192_3_152,5,192_3,304
192_3_153,5,192_3,304
192_3_154,5,192_3,304
192_3_155,6,192_3,304
192_3_156,6,192_3,304
192_3_157,6,192_3,304
192_3_158,6,192_3,304
192_3_159,6,192_3,304
192_3_160,6,192_3,304
192_3_161,6,192_3,304
192_3_162,6,192_3,304
192_3_163,6,192_3,304
192_3_164,6,192_3,304
192_3_165,6,192_3,304
192_3_166,6,192_3,304
192_3_167,6,192_3,304
192_3_168,6,192_3,304
192_3_169,6,192_3,304
192_3_170,6,192_3,304
192_3_171,6,192_3,304
192_3_172,6,192_3,304
192_3_173,6,192_3,304
192_3_174,6,192_3,304
192_3_175,6,192_3,304
192_3_176,6,192_3,304
192_3_177,6,192_3,304
192_3_178,6,192_3,304
192_3_179,6,192_3,304
192_3_180,5,192_3,304
192_3_181,5,192_3,304
192_3_182,5,192_3,304
192_3_183,5,192_3,304
192_3_184,5,192_3,304
192_3_185,5,192_3,304
192_3_186,5,192_3,304
192_3_187,5,192_3,304
192_3_188,5,192_3,304
192_3_189,5,192_3,304
192_3_190,5,192_3,304
192_3_191,5,192_3,304
192_3_192,5,192_3,304
192_3_193,5,192_3,304
192_3_194,5,192_3,304
192_3_195,5,192_3,304
192_3_196,5,192_3,304
192_3_197,5,192_3,304
192_3_198,5,192_3,304
192_3_199,5,192_3,304
192_3_200,5,192_3,304
192_3_201,5,192_3,304
192_3_202,5,192_3,304
192_3_203,5,192_3,304
192_3_204,5,192_3,304
192_3_205,5,192_3,304
192_3_206,5,192_3,304
192_3_207,5,192_3,304
192_3_208,5,192_3,304
192_3_209,6,192_3,304
192_3_210,6,192_3,304
192_3_211,6,192_3,304
192_3_212,6,192_3,304
192_3_213,6,192_3,304
192_3_214,6,192_3,304
192_3_215,6,192_3,304
192_3_216,6,192_3,304
192_3_217,6,192_3,304
192_3_218,6,192_3,304
192_3_219,6,192_3,304
192_3_220,6,192_3,304
192_3_221,6,192_3,304
192_3_222,6,192_3,304
192_3_223,6,192_3,304
192_3_224,6,192_3,304
192_3_225,6,192_3,304
192_3_226,6,192_3,304
192_3_227,6,192_3,304
192_3_228,6,192_3,304
192_3_229,6,192_3,304
192_3_230,6,192_3,304
192_3_231,6,192_3,304
192_3_232,6,192_3,304
192_3_233,6,192_3,304
192_3_234,6,192_3,304
192_3_235,6,192_3,304
192_3_236,6,192_3,304
192_3_237,6,192_3,304
192_3_238,6,192_3,304
192_3_239,6,192_3,304
192_3_240,6,192_3,304
192_3_241,6,192_3,304
192_3_242,6,192_3,304
192_3_243,6,192_3,304
192_3_244,6,192_3,304
192_3_245,5,192_3,304
192_3_246,5,192_3,304
192_3_247,5,192_3,304
192_3_248,5,192_3,304
192_3_249,5,192_3,304
192_3_250,5,192_3,304
192_3_251,5,192_3,304
192_3_252,5,192_3,304
192_3_253,5,192_3,304
192_3_254,5,192_3,304
192_3_255,5,192_3,304
192_3_256,5,192_3,304
192_3_257,5,192_3,304
192_3_258,5,192_3,304
192_3_259,5,192_3,304
192_3_260,5,192_3,304
192_3_261,5,192_3,304
192_3_262,6,192_3,304
192_3_263,6,192_3,304
192_3_264,6,192_3,304
192_3_265,6,192_3,304
192_3_266,6,192_3,304
192_3_267,6,192_3,304
192_3_268,6,192_3,304
192_3_269,6,192_3,304
192_3_270,6,192_3,304
192_3_271,6,192_3,304
192_3_272,6,192_3,304
192_3_273,6,192_3,304
192_3_274,6,192_3,304
192_3_275,6,192_3,304
192_3_276,6,192_3,304
192_3_277,6,192_3,304
192_3_278,6,192_3,304
192_3_279,6,192_3,304
192_3_280,6,192_3,304
192_3_281,6,192_3,304
192_3_282,6,192_3,304
192_3_283,6,192_3,304
192_3_284,6,192_3,304
192_3_285,6,192_3,304
192_3_286,6,192_3,304
192_3_287,6,192_3,304
192_3_288,6,192_3,304
192_3_289,6,192_3,304
192_3_290,6,192_3,304
192_3_291,6,192_3,304
192_3_292,6,192_3,304
192_3_293,6,192_3,304
192_3_294,6,192_3,304
192_3_295,6,192_3,304
192_3_296,6,192_3,304
192_3_297,6,192_3,304
192_3_298,6,192_3,304
192_3_299,6,192_3,304
192_3_300,6,192_3,304
192_3_301,6,192_3,304
192_3_302,6,192_3,304
192_3_303,6,192_3,304
192_3_304,6,192_3,304
194_3_1,5,194_3,98
194_3_2,5,194_3,98
194_3_3,5,194_3,98
194_3_4,5,194_3,98
194_3_5,5,194_3,98
194_3_6,5,194_3,98
194_3_7,5,194_3,98
194_3_8,5,194_3,98
194_3_9,5,194_3,98
194_3_10,5,194_3,98
194_3_11,5,194_3,98
194_3_12,0,194_3,98
194_3_13,0,194_3,98
194_3_14,0,194_3,98
194_3_15,0,194_3,98
194_3_16,0,194_3,98
194_3_17,0,194_3,98
194_3_18,0,194_3,98
194_3_19,0,194_3,98
194_3_20,0,194_3,98
194_3_21,0,194_3,98
194_3_22,0,194_3,98
194_3_23,0,194_3,98
194_3_24,0,194_3,98
194_3_25,5,194_3,98
194_3_26,5,194_3,98
194_3_27,5,194_3,98
194_3_28,5,194_3,98
194_3_29,5,194_3,98
194_3_30,0,194_3,98
194_3_31,0,194_3,98
194_3_32,0,194_3,98
194_3_33,0,194_3,98
194_3_34,5,194_3,98
194_3_35,5,194_3,98
194_3_36,5,194_3,98
194_3_37,5,194_3,98
194_3_38,5,194_3,98
194_3_39,5,194_3,98
194_3_40,5,194_3,98
194_3_41,5,194_3,98
194_3_42,5,194_3,98
194_3_43,5,194_3,98
194_3_44,5,194_3,98
194_3_45,5,194_3,98
194_3_46,5,194_3,98
194_3_47,5,194_3,98
194_3_48,5,194_3,98
194_3_49,5,194_3,98
194_3_50,5,194_3,98
194_3_51,5,194_3,98
194_3_52,5,194_3,98
194_3_53,5,194_3,98
194_3_54,5,194_3,98
194_3_55,5,194_3,98
194_3_56,5,194_3,98
194_3_57,5,194_3,98
194_3_58,5,194_3,98
194_3_59,5,194_3,98
194_3_60,5,194_3,98
194_3_61,5,194_3,98
194_3_62,5,194_3,98
194_3_63,5,194_3,98
194_3_64,5,194_3,98
194_3_65,5,194_3,98
194_3_66,5,194_3,98
194_3_67,5,194_3,98
194_3_68,5,194_3,98
194_3_69,5,194_3,98
194_3_70,5,194_3,98
194_3_71,5,194_3,98
194_3_72,5,194_3,98
194_3_73,5,194_3,98
194_3_74,5,194_3,98
194_3_75,5,194_3,98
194_3_76,5,194_3,98
194_3_77,5,194_3,98
194_3_78,5,194_3,98
194_3_79,5,194_3,98
194_3_80,5,194_3,98
194_3_81,5,194_3,98
194_3_82,5,194_3,98
194_3_83,5,194_3,98
194_3_84,5,194_3,98
194_3_85,5,194_3,98
194_3_86,5,194_3,98
194_3_87,5,194_3,98
194_3_88,5,194_3,98
194_3_89,5,194_3,98
194_3_90,5,194_3,98
194_3_91,5,194_3,98
194_3_92,5,194_3,98
194_3_93,5,194_3,98
194_3_94,5,194_3,98
194_3_95,5,194_3,98
194_3_96,5,194_3,98
194_3_97,5,194_3,98
194_3_98,5,194_3,98
195_3_1,5,195_3,65
195_3_2,5,195_3,65
195_3_3,5,195_3,65
195_3_4,6,195_3,65
195_3_5,6,195_3,65
195_3_6,6,195_3,65
195_3_7,5,195_3,65
195_3_8,5,195_3,65
195_3_9,5,195_3,65
195_3_10,5,195_3,65
195_3_11,5,195_3,65
195_3_12,5,195_3,65
195_3_13,5,195_3,65
195_3_14,0,195_3,65
195_3_15,0,195_3,65
195_3_16,5,195_3,65
195_3_17,5,195_3,65
195_3_18,5,195_3,65
195_3_19,6,195_3,65
195_3_20,6,195_3,65
195_3_21,6,195_3,65
195_3_22,5,195_3,65
195_3_23,5,195_3,65
195_3_24,5,195_3,65
195_3_25,5,195_3,65
195_3_26,5,195_3,65
195_3_27,5,195_3,65
195_3_28,0,195_3,65
195_3_29,0,195_3,65
195_3_30,0,195_3,65
195_3_31,0,195_3,65
195_3_32,0,195_3,65
195_3_33,0,195_3,65
195_3_34,0,195_3,65
195_3_35,0,195_3,65
195_3_36,5,195_3,65
195_3_37,5,195_3,65
195_3_38,5,195_3,65
195_3_39,5,195_3,65
195_3_40,5,195_3,65
195_3_41,5,195_3,65
195_3_42,5,195_3,65
195_3_43,6,195_3,65
195_3_44,6,195_3,65
195_3_45,6,195_3,65
195_3_46,6,195_3,65
195_3_47,6,195_3,65
195_3_48,6,195_3,65
195_3_49,6,195_3,65
195_3_50,6,195_3,65
195_3_51,6,195_3,65
195_3_52,6,195_3,65
195_3_53,6,195_3,65
195_3_54,6,195_3,65
195_3_55,6,195_3,65
195_3_56,6,195_3,65
195_3_57,6,195_3,65
195_3_58,6,195_3,65
195_3_59,6,195_3,65
195_3_60,6,195_3,65
195_3_61,6,195_3,65
195_3_62,6,195_3,65
195_3_63,6,195_3,65
195_3_64,6,195_3,65
195_3_65,6,195_3,65
197_3_1,0,197_3,151
197_3_2,0,197_3,151
197_3_3,0,197_3,151
197_3_4,0,197_3,151
197_3_5,0,197_3,151
197_3_6,0,197_3,151
197_3_7,0,197_3,151
197_3_8,0,197_3,151
197_3_9,0,197_3,151
197_3_10,0,197_3,151
197_3_11,0,197_3,151
197_3_12,0,197_3,151
197_3_13,0,197_3,151
197_3_14,0,197_3,151
197_3_15,0,197_3,151
197_3_16,0,197_3,151
197_3_17,0,197_3,151
197_3_18,0,197_3,151
197_3_19,0,197_3,151
197_3_20,0,197_3,151
197_3_21,0,197_3,151
197_3_22,0,197_3,151
197_3_23,0,197_3,151
197_3_24,0,197_3,151
197_3_25,0,197_3,151
197_3_26,0,197_3,151
197_3_27,5,197_3,151
197_3_28,5,197_3,151
197_3_29,3,197_3,151
197_3_30,3,197_3,151
197_3_31,3,197_3,151
197_3_32,3,197_3,151
197_3_33,3,197_3,151
197_3_34,3,197_3,151
197_3_35,3,197_3,151
197_3_36,3,197_3,151
197_3_37,3,197_3,151
197_3_38,0,197_3,151
197_3_39,0,197_3,151
197_3_40,0,197_3,151
197_3_41,0,197_3,151
197_3_42,0,197_3,151
197_3_43,0,197_3,151
197_3_44,0,197_3,151
197_3_45,5,197_3,151
197_3_46,5,197_3,151
197_3_47,5,197_3,151
197_3_48,5,197_3,151
197_3_49,5,197_3,151
197_3_50,5,197_3,151
197_3_51,5,197_3,151
197_3_52,5,197_3,151
197_3_53,5,197_3,151
197_3_54,5,197_3,151
197_3_55,5,197_3,151
197_3_56,5,197_3,151
197_3_57,5,197_3,151
197_3_58,5,197_3,151
197_3_59,5,197_3,151
197_3_60,5,197_3,151
197_3_61,5,197_3,151
197_3_62,0,197_3,151
197_3_63,0,197_3,151
197_3_64,0,197_3,151
197_3_65,0,197_3,151
197_3_66,0,197_3,151
197_3_67,0,197_3,151
197_3_68,0,197_3,151
197_3_69,0,197_3,151
197_3_70,0,197_3,151
197_3_71,0,197_3,151
197_3_72,0,197_3,151
197_3_73,0,197_3,151
197_3_74,0,197_3,151
197_3_75,0,197_3,151
197_3_76,0,197_3,151
197_3_77,0,197_3,151
197_3_78,0,197_3,151
197_3_79,0,197_3,151
197_3_80,0,197_3,151
197_3_81,0,197_3,151
197_3_82,0,197_3,151
197_3_83,0,197_3,151
197_3_84,0,197_3,151
197_3_85,0,197_3,151
197_3_86,0,197_3,151
197_3_87,0,197_3,151
197_3_88,0,197_3,151
197_3_89,0,197_3,151
197_3_90,0,197_3,151
197_3_91,0,197_3,151
197_3_92,5,197_3,151
197_3_93,5,197_3,151
197_3_94,5,197_3,151
197_3_95,5,197_3,151
197_3_96,5,197_3,151
197_3_97,5,197_3,151
197_3_98,5,197_3,151
197_3_99,5,197_3,151
197_3_100,5,197_3,151
197_3_101,5,197_3,151
197_3_102,5,197_3,151
197_3_103,0,197_3,151
197_3_104,0,197_3,151
197_3_105,0,197_3,151
197_3_106,0,197_3,151
197_3_107,0,197_3,151
197_3_108,0,197_3,151
197_3_109,0,197_3,151
197_3_110,5,197_3,151
197_3_111,5,197_3,151
197_3_112,5,197_3,151
197_3_113,5,197_3,151
197_3_114,6,197_3,151
197_3_115,6,197_3,151
197_3_116,6,197_3,151
197_3_117,6,197_3,151
197_3_118,6,197_3,151
197_3_119,6,197_3,151
197_3_120,6,197_3,151
197_3_121,6,197_3,151
197_3_122,6,197_3,151
197_3_123,6,197_3,151
197_3_124,6,197_3,151
197_3_125,5,197_3,151
197_3_126,5,197_3,151
197_3_127,5,197_3,151
197_3_128,5,197_3,151
197_3_129,5,197_3,151
197_3_130,5,197_3,151
197_3_131,5,197_3,151
197_3_132,5,197_3,151
197_3_133,5,197_3,151
197_3_134,5,197_3,151
197_3_135,5,197_3,151
197_3_136,5,197_3,151
197_3_137,5,197_3,151
197_3_138,5,197_3,151
197_3_139,5,197_3,151
197_3_140,5,197_3,151
197_3_141,5,197_3,151
197_3_142,5,197_3,151
197_3_143,5,197_3,151
197_3_144,5,197_3,151
197_3_145,5,197_3,151
197_3_146,5,197_3,151
197_3_147,5,197_3,151
197_3_148,5,197_3,151
197_3_149,5,197_3,151
197_3_150,5,197_3,151
197_3_151,5,197_3,151
198_3_1,0,198_3,87
198_3_2,0,198_3,87
198_3_3,0,198_3,87
198_3_4,0,198_3,87
198_3_5,0,198_3,87
198_3_6,0,198_3,87
198_3_7,0,198_3,87
198_3_8,0,198_3,87
198_3_9,0,198_3,87
198_3_10,0,198_3,87
198_3_11,0,198_3,87
198_3_12,0,198_3,87
198_3_13,0,198_3,87
198_3_14,0,198_3,87
198_3_15,0,198_3,87
198_3_16,0,198_3,87
198_3_17,0,198_3,87
198_3_18,5,198_3,87
198_3_19,5,198_3,87
198_3_20,5,198_3,87
198_3_21,5,198_3,87
198_3_22,5,198_3,87
198_3_23,5,198_3,87
198_3_24,5,198_3,87
198_3_25,0,198_3,87
198_3_26,0,198_3,87
198_3_27,0,198_3,87
198_3_28,0,198_3,87
198_3_29,5,198_3,87
198_3_30,5,198_3,87
198_3_31,5,198_3,87
198_3_32,5,198_3,87
198_3_33,5,198_3,87
198_3_34,0,198_3,87
198_3_35,0,198_3,87
198_3_36,0,198_3,87
198_3_37,0,198_3,87
198_3_38,0,198_3,87
198_3_39,0,198_3,87
198_3_40,0,198_3,87
198_3_41,0,198_3,87
198_3_42,0,198_3,87
198_3_43,5,198_3,87
198_3_44,5,198_3,87
198_3_45,5,198_3,87
198_3_46,6,198_3,87
198_3_47,6,198_3,87
198_3_48,6,198_3,87
198_3_49,6,198_3,87
198_3_50,6,198_3,87
198_3_51,6,198_3,87
198_3_52,5,198_3,87
198_3_53,5,198_3,87
198_3_54,5,198_3,87
198_3_55,0,198_3,87
198_3_56,0,198_3,87
198_3_57,0,198_3,87
198_3_58,0,198_3,87
